As of Year,Respondent ID,Agency Code,Loan Type,Property Type,Loan Purpose,Occupancy,Loan Amount (000s),Preapproval,Action Type,MSA/MD,State Code,County Code,Census Tract Number,Applicant Ethnicity,Co Applicant Ethnicity,Applicant Race 1,Applicant Race 2,Applicant Race 3,Applicant Race 4,Applicant Race 5,Co Applicant Race 1,Co Applicant Race 2,Co Applicant Race 3,Co Applicant Race 4,Co Applicant Race 5,Applicant Sex,Co Applicant Sex,Applicant Income (000s),Purchaser Type,Denial Reason 1,Denial Reason 2,Denial Reason 3,Rate Spread,HOEPA Status,Lien Status,Edit Status,Sequence Number,Population,Minority Population (Percent),FFIEC Median Family Income,Tract to MSA/MD Income (Percent),Number of Owner-occupied units,Number of 1-to 4-Family units,Application Date Indicator
2015,23216,1,1,1,3,1,382,3,4,16974,17,31,1201.00,3,3,6, , , , ,6, , , , ,1,2,0182,0, , , ,NA   ,2,1, ,5659,4198,14.36,77700,153.1,00001468,1521,0
2015,23216,1,1,1,3,1,168,3,1,16974,17,31,8083.01,2,2,2, , , , ,2, , , , ,1,2,0132,3, , , ,NA   ,2,1, ,5661,5625,38.29,77700,112.68,00001880,1452,0
2015,23216,1,2,1,3,1,103,3,1,16974,17,31,8169.00,2,5,3, , , , ,8, , , , ,2,5,0057,6, , , ,NA   ,2,1, ,5670,5885,94.14,77700,92.29,00001511,1719,0
2015,23216,1,1,1,3,1,73,3,2,16974,17,31,8220.00,1,5,5, , , , ,8, , , , ,2,5,0054,0, , , ,NA   ,2,1, ,5676,4349,15.73,77700,82.76,00001480,1825,0
2015,23216,1,1,1,1,1,255,3,1,16974,17,31,8063.00,2,2,5, , , , ,5, , , , ,1,2,0086,6, , , ,01.57,2,1, ,5680,4960,23.87,77700,126.26,00001517,1723,0
2015,23216,1,2,1,3,1,210,3,4,16974,17,31,8154.00,1,5,5, , , , ,8, , , , ,1,5,0075,0, , , ,NA   ,2,1, ,5686,5502,43.95,77700,102.28,00001410,1459,0
2015,23216,1,1,1,3,1,237,3,1,16974,17,31,8046.06,2,2,5, , , , ,5, , , , ,1,2,0101,6, , , ,NA   ,2,1, ,5690,7118,20.89,77700,142.43,00002286,2374,0
2015,23216,1,1,1,1,1,314,3,1,16974,17,31,2421,2,2,5, , , , ,5, , , , ,1,2,NA  ,6, , , ,NA   ,2,1,6,5693,3648,33.17,77700,201.78,00000914,1417,0
2015,23216,1,2,1,1,1,161,3,4,16974,17,31,8285.05,1,2,5, , , , ,5, , , , ,1,2,0074,0, , , ,NA   ,2,1, ,5698,6428,50.98,77700,107.27,00001957,2074,0
2015,23216,1,1,1,3,2,175,3,1,16974,17,31,3301.00,2,2,5, , , , ,5, , , , ,1,2,0159,3, , , ,NA   ,2,1, ,5699,16735,49.09,77700,174.89,00004075,963,0
2015,23216,1,1,1,1,2,166,3,1,16974,17,31,8241.23,1,1,5, , , , ,5, , , , ,1,2,0068,3, , , ,NA   ,2,1, ,5707,7756,15.27,77700,122.69,00002338,2390,0
2015,23216,1,1,1,1,1,216,3,3,16974,17,31,8110.00,2,5,5, , , , ,8, , , , ,1,5,0045,0,3, , ,NA   ,2,1, ,5713,4296,19.53,77700,134.2,00001489,1529,0
2015,23216,1,2,1,3,1,271,3,4,16974,17,31,7005.01,2,5,3, , , , ,8, , , , ,2,5,0080,0, , , ,NA   ,2,1, ,5714,7125,95.58,77700,104.53,00002149,2561,0
2015,23216,1,1,1,1,1,162,3,1,16974,17,31,622.00,2,2,5, , , , ,5, , , , ,1,2,0072,1, , , ,NA   ,2,1, ,5715,2870,13.87,77700,190.82,00000632,1169,0
2015,23216,1,1,1,1,1,150,3,1,16974,17,31,802.02,2,1,5, , , , ,5, , , , ,2,1,0081,6, , , ,NA   ,2,1, ,5716,3498,14.41,77700,259.58,00001497,340,0
2015,23216,1,1,1,3,1,300,3,1,16974,17,31,8103.02,2,5,2, , , , ,8, , , , ,1,5,0125,1, , , ,NA   ,2,1, ,5717,3250,47.72,77700,125.02,00000837,1169,0
2015,23216,1,1,1,1,1,136,3,4,16974,17,31,3104.00,1,5,5, , , , ,8, , , , ,2,5,0051,0, , , ,NA   ,2,1, ,5719,1332,82.73,77700,42.06,00000225,483,0
2015,23216,1,1,1,3,1,150,3,6,16974,17,31,8241.20,4,5,7, , , , ,8, , , , ,4,5,NA  ,1, , , ,NA   ,2,4, ,5722,8680,12.15,77700,139.99,00003068,2892,2
2015,23216,1,1,1,3,1,235,3,1,16974,17,31,8036.04,2,5,5, , , , ,8, , , , ,2,5,0090,6, , , ,NA   ,2,1, ,5727,4314,19.47,77700,139.37,00001309,1198,0
2015,23216,1,1,1,3,1,290,3,1,16974,17,31,2434.00,2,5,5, , , , ,8, , , , ,2,5,0100,6, , , ,NA   ,2,1, ,5733,3001,50.15,77700,60.38,00000477,819,0
2015,23216,1,1,1,1,1,391,3,1,16974,17,31,8310.00,2,2,5, , , , ,5, , , , ,1,2,0189,6, , , ,NA   ,2,1, ,5735,2138,18.99,77700,190.62,00000685,798,0
2015,23216,1,3,1,1,1,141,3,1,16974,17,31,8219.00,2,5,5, , , , ,8, , , , ,1,5,0041,6, , , ,NA   ,2,1, ,5737,5233,25.49,77700,118.06,00001746,1856,0
2015,23216,1,1,1,3,1,411,3,3,16974,17,31,2425.00,2,5,5, , , , ,8, , , , ,2,5,0050,0,1, , ,NA   ,2,1, ,5740,3438,44.47,77700,54.27,00000394,1072,0
2015,23216,1,2,1,3,1,207,3,4,16974,17,31,8043.10,2,5,2, , , , ,8, , , , ,1,5,0122,0, , , ,NA   ,2,1, ,5741,9088,41.25,77700,124.66,00002834,2948,0
2015,23216,1,1,1,3,1,100,3,4,16974,17,31,8048.03,2,2,2, , , , ,2, , , , ,1,1,0293,0, , , ,NA   ,2,1, ,5743,5392,29.19,77700,148.2,00001624,1792,0
2015,23216,1,2,1,1,1,261,3,3,16974,17,31,8121.00,2,5,3, , , , ,8, , , , ,1,5,0085,0,1, , ,NA   ,2,1, ,5746,4560,44.5,77700,140.46,00001220,1497,0
2015,23216,1,1,1,3,1,417,3,1,16974,17,31,8079.00,2,5,5, , , , ,8, , , , ,1,5,0182,6, , , ,NA   ,2,1, ,5747,4074,30.09,77700,154.22,00001319,1383,0
2015,23216,1,1,1,1,1,159,3,1,16974,17,31,8048.04,2,5,5, , , , ,8, , , , ,1,5,0059,1, , , ,NA   ,2,1, ,5749,6537,40.6,77700,89.61,00001936,2004,0
2015,23216,1,1,1,1,1,151,3,3,16974,17,31,8105.01,2,2,5, , , , ,5, , , , ,1,2,NA  ,0,2,6, ,NA   ,2,1,6,5758,5049,10.18,77700,87.68,00001890,1909,0
2015,23216,1,1,1,3,1,207,3,5,16974,17,31,8105.01,1,2,5, , , , ,5, , , , ,1,2,0067,0, , , ,NA   ,2,1, ,5760,5049,10.18,77700,87.68,00001890,1909,0
2015,23216,1,1,1,3,1,312,3,1,16974,17,31,8391.00,1,5,2, , , , ,8, , , , ,1,5,0191,6, , , ,NA   ,2,1, ,5767,4350,41.59,77700,239.53,00000637,75,0
2015,23216,1,1,1,3,1,345,3,1,16974,17,31,2211.00,3,3,6, , , , ,6, , , , ,1,2,0140,6, , , ,NA   ,2,1, ,5768,4870,67.97,77700,47.32,00000541,1214,0
2015,23216,1,1,1,1,1,390,3,1,16974,17,31,8034.00,2,2,5, , , , ,2, , , , ,1,2,0145,1, , , ,NA   ,2,1, ,5770,6384,9.95,77700,151.37,00002065,1969,0
2015,23216,1,1,1,1,1,136,3,1,16974,17,31,8048.04,2,5,5, , , , ,8, , , , ,1,5,0034,6, , , ,NA   ,2,1, ,5771,6537,40.6,77700,89.61,00001936,2004,0
2015,23216,1,1,1,1,1,266,3,6,16974,17,31,8241.06,4,4,7, , , , ,7, , , , ,4,4,NA  ,7, , , ,NA   ,2,4, ,5777,7063,13.93,77700,136.8,00002147,2183,2
2015,23216,1,1,1,1,1,78,3,1,16974,17,31,8272,2,5,5, , , , ,8, , , , ,2,5,0050,6, , , ,NA   ,2,1, ,5779,4140,93.38,77700,49.61,00000832,1556,0
2015,23216,1,1,1,3,1,160,3,2,16974,17,31,315.02,2,5,3, , , , ,8, , , , ,2,5,0067,0, , , ,NA   ,2,1, ,5783,4354,69.29,77700,44.67,00000352,233,0
2015,23216,1,2,1,1,1,231,3,2,16974,17,31,8081.00,2,5,5, , , , ,8, , , , ,1,5,0071,0, , , ,NA   ,2,1, ,5797,3931,15.95,77700,126.54,00001364,632,0
2015,23216,1,1,1,3,1,206,3,1,16974,17,31,2411.00,2,5,5, , , , ,8, , , , ,1,5,0083,6, , , ,NA   ,2,1, ,5798,3682,61.16,77700,56.45,00000526,1322,0
2015,23216,1,1,1,3,2,90,3,3,16974,17,31,5101.00,1,5,5, , , , ,8, , , , ,1,5,0110,0,3, , ,NA   ,2,1, ,5809,3530,87.96,77700,56.16,00000866,1215,0
2015,23216,1,1,1,3,1,387,3,1,16974,17,31,8006.00,2,2,5, , , , ,5, , , , ,1,2,0194,7, , , ,NA   ,2,1, ,5810,2400,3.75,77700,326.73,00000695,822,0
2015,23216,1,1,1,3,2,73,3,3,16974,17,31,5101.00,1,5,5, , , , ,8, , , , ,1,5,0110,0,3, , ,NA   ,2,1, ,5812,3530,87.96,77700,56.16,00000866,1215,0
2015,23216,1,1,1,3,1,416,3,1,16974,17,31,701.02,2,5,5, , , , ,8, , , , ,2,5,0164,6, , , ,NA   ,2,1, ,5814,2413,18.4,77700,208.3,00000569,154,0
2015,23216,1,1,1,1,1,323,3,1,16974,17,31,8037.01,2,5,2, , , , ,8, , , , ,1,5,0112,7, , , ,NA   ,2,1, ,5819,2705,20.67,77700,166.84,00001005,740,0
2015,23216,1,1,1,3,1,109,3,1,16974,17,31,5807.00,1,1,5, , , , ,5, , , , ,1,2,0103,3, , , ,NA   ,2,1, ,5823,6137,92.86,77700,57.71,00000693,1733,0
2015,23216,1,2,1,1,1,250,3,3,16974,17,31,7302.01,2,5,5, , , , ,8, , , , ,1,5,0106,0,4,9, ,NA   ,2,1, ,5834,5941,99.81,77700,51.09,00000934,2049,0
2015,23216,1,1,1,1,1,67,3,1,16974,17,31,8127,2,5,5, , , , ,8, , , , ,1,5,0062,3, , , ,NA   ,2,1, ,5835,3216,35.88,77700,117.42,00000926,663,0
2015,23216,1,1,1,1,1,284,3,1,16974,17,31,3206.00,2,5,5, , , , ,8, , , , ,1,5,0074,1, , , ,NA   ,2,1, ,5836,4256,41.45,77700,240.82,00000993,71,0
2015,23216,1,1,1,1,1,417,3,1,16974,17,31,2421,2,2,5, , , , ,5, , , , ,1,2,0165,6, , , ,NA   ,2,1, ,5839,3648,33.17,77700,201.78,00000914,1417,0
2015,23216,1,1,1,1,1,74,3,4,16974,17,31,1605.01,3,5,6, , , , ,8, , , , ,3,5,0071,0, , , ,NA   ,2,1, ,5842,4188,79.15,77700,57.8,00000489,1198,0
2015,23216,1,2,1,3,1,124,3,2,16974,17,31,6502.00,1,5,5, , , , ,8, , , , ,1,5,0049,0, , , ,NA   ,2,1, ,5843,7320,79.58,77700,70.86,00001238,1971,0
2015,23216,1,1,1,1,1,381,3,1,16974,17,31,8324.00,3,3,6, , , , ,6, , , , ,3,3,0202,6, , , ,NA   ,2,1, ,5847,3181,56.27,77700,70.75,00000592,989,0
2015,23216,1,1,1,3,1,250,3,1,16974,17,31,8049.02,2,4,5, , , , ,7, , , , ,2,4,0082,6, , , ,NA   ,2,1, ,5859,5523,24.26,77700,131.21,00001827,1923,0
2015,23216,1,1,1,1,1,103,3,4,16974,17,31,6505.00,3,5,6, , , , ,8, , , , ,1,5,0050,0, , , ,NA   ,2,1, ,5866,4421,84.1,77700,82.61,00001281,978,0
2015,23216,1,1,1,3,1,176,3,1,16974,17,31,8120.00,2,2,5, , , , ,5, , , , ,1,2,0185,3, , , ,NA   ,2,1, ,5868,5434,17.32,77700,188.58,00001892,1620,0
2015,23216,1,1,1,3,1,244,3,6,16974,17,31,8030.05,4,4,7, , , , ,7, , , , ,4,4,NA  ,1, , , ,NA   ,2,4, ,5869,2655,14.09,77700,150.4,00000922,598,2
2015,23216,1,2,1,1,1,144,3,1,16974,17,31,2516.00,2,5,3, , , , ,8, , , , ,2,5,0041,6, , , ,NA   ,2,1, ,5875,3649,99.29,77700,48.92,00000445,1304,0
2015,23216,1,1,1,1,1,356,3,1,16974,17,31,8319.00,2,2,5, , , , ,5, , , , ,1,2,0207,6, , , ,NA   ,2,1, ,5876,2717,13.14,77700,167.44,00000615,828,0
2015,23216,1,1,1,3,1,361,3,1,16974,17,31,2222.00,2,5,5, , , , ,8, , , , ,1,5,0191,3, , , ,NA   ,2,1, ,5878,1912,24.42,77700,223.39,00000488,657,0
2015,23216,1,1,1,3,1,228,3,1,16974,17,31,8410.00,2,5,5, , , , ,8, , , , ,2,5,0076,1, , , ,NA   ,2,1, ,5884,849,77.5,77700,25.75,00000113,105,0
2015,23216,1,1,1,1,1,62,3,1,16974,17,31,8236.05,2,5,5, , , , ,8, , , , ,2,5,0031,3, , , ,NA   ,2,1, ,5893,4547,14.01,77700,126.6,00001368,1363,0
2015,23216,1,1,1,3,1,207,3,1,16974,17,31,7703.00,2,1,5, , , , ,5, , , , ,1,2,0084,6, , , ,NA   ,2,1, ,5896,7313,19.13,77700,103.71,00002106,2140,0
2015,23216,1,2,1,1,1,200,3,1,16974,17,31,8147.00,1,5,5, , , , ,8, , , , ,1,5,0057,6, , , ,NA   ,2,1, ,5900,5646,75.58,77700,68.34,00001166,1782,0
2015,23216,1,1,1,3,1,77,3,1,16974,17,31,8241.17,3,3,6, , , , ,6, , , , ,3,3,0061,1, , , ,NA   ,2,1, ,5904,9868,12.76,77700,154.51,00002996,3180,0
2015,23216,1,1,1,1,1,417,3,5,16974,17,31,604.00,2,2,5, , , , ,5, , , , ,1,2,0213,0, , , ,NA   ,2,1, ,5907,3370,15.99,77700,176.02,00000803,1181,0
2015,23216,1,2,1,1,1,142,3,3,16974,17,31,8184.01,2,2,3, , , , ,3, , , , ,1,2,0065,0,3, , ,NA   ,2,1, ,5908,3634,52.26,77700,111.38,00000940,1150,0
2015,23216,1,1,1,1,1,271,3,4,16974,17,31,204.00,2,2,5, , , , ,5, , , , ,1,2,0126,0, , , ,NA   ,2,1, ,5909,4168,55.85,77700,82.55,00000811,906,0
2015,23216,1,1,1,3,1,295,3,1,16974,17,31,404.01,2,2,5, , , , ,5, , , , ,1,2,0166,6, , , ,NA   ,2,1, ,5911,3092,33.51,77700,82.54,00000789,1115,0
2015,23216,1,2,1,1,1,92,3,3,16974,17,31,8241.23,2,5,5, , , , ,8, , , , ,2,5,0034,0,4,9, ,NA   ,2,1, ,5919,7756,15.27,77700,122.69,00002338,2390,0
2015,23216,1,1,1,1,1,293,3,1,16974,17,31,8075.00,2,5,4, , , , ,8, , , , ,1,5,0079,3, , , ,NA   ,2,1, ,5920,3189,46.22,77700,117.85,00000998,1046,0
2015,23216,1,2,1,3,1,265,3,1,16974,17,31,2214.00,2,5,5, , , , ,8, , , , ,1,5,0112,6, , , ,NA   ,2,1, ,5923,3020,65.33,77700,46.12,00000292,973,0
2015,23216,1,1,1,1,1,132,3,6,16974,17,31,209.02,4,5,7, , , , ,8, , , , ,4,5,NA  ,1, , , ,NA   ,2,4, ,5936,4286,58.91,77700,70.15,00000928,481,2
2015,23216,1,1,1,3,1,237,3,6,16974,17,31,8331.00,4,5,7, , , , ,8, , , , ,4,5,NA  ,1, , , ,NA   ,2,4, ,5937,6895,35.66,77700,211.61,00002249,589,2
2015,23216,1,1,1,1,1,300,3,1,16974,17,31,8013.00,2,5,5, , , , ,8, , , , ,1,5,0186,3, , , ,NA   ,2,1, ,5949,4283,11.53,77700,190.02,00001091,1144,0
2015,23216,1,1,1,1,1,348,3,1,16974,17,31,2421.00,2,5,5, , , , ,8, , , , ,1,5,0089,1, , , ,NA   ,2,1, ,5951,3648,33.17,77700,201.78,00000914,1417,0
2015,23216,1,1,1,1,1,104,3,6,16974,17,31,7403.00,4,5,7, , , , ,8, , , , ,4,5,NA  ,1, , , ,NA   ,2,4, ,5961,4713,8.74,77700,127.65,00001641,1640,2
2015,23216,1,1,1,1,1,236,3,1,16974,17,31,8047.10,2,2,5, , , , ,5, , , , ,1,2,0090,7, , , ,NA   ,2,1, ,5962,4350,26.23,77700,118.6,00001346,1628,0
2015,23216,1,1,1,3,1,228,3,1,16974,17,31,7706.02,2,2,5, , , , ,5, , , , ,1,2,0057,1, , , ,NA   ,2,1, ,5966,4956,57.2,77700,57.49,00000780,1180,0
2015,23216,1,1,1,1,1,292,3,1,16974,17,31,1002.00,2,2,5, , , , ,5, , , , ,1,2,0096,1, , , ,NA   ,2,1, ,5972,6749,16.18,77700,109.28,00002184,2274,0
2015,23216,1,1,1,1,1,270,3,4,16974,17,31,3201,2,5,5, , , , ,8, , , , ,2,5,0075,0, , , ,NA   ,2,1, ,5977,10848,35.83,77700,174.76,00002203,128,0
2015,23216,1,1,1,1,1,397,3,1,16974,17,31,3206.00,2,2,5, , , , ,5, , , , ,1,2,0134,3, , , ,NA   ,2,1, ,5986,4256,41.45,77700,240.82,00000993,71,0
2015,23216,1,2,1,1,1,126,3,1,16974,17,31,8210.01,1,1,5, , , , ,5, , , , ,2,1,0044,6, , , ,NA   ,2,1, ,5987,5233,24.17,77700,101.32,00001169,1473,0
2015,23216,1,1,1,1,1,222,3,1,16974,17,31,631.00,2,5,5, , , , ,8, , , , ,2,5,0070,3, , , ,NA   ,2,1, ,5990,2173,16.38,77700,157.55,00000314,197,0
2015,23216,1,2,1,1,1,362,3,4,16974,17,31,8439.00,2,5,3, , , , ,8, , , , ,1,5,0092,0, , , ,NA   ,2,1, ,5992,3533,96.63,77700,87.54,00000637,535,0
2015,23216,1,1,1,1,1,131,3,3,16974,17,31,8112.00,1,5,5, , , , ,8, , , , ,2,5,0098,0,4,9, ,NA   ,2,1, ,5994,5270,29.01,77700,80.58,00001395,1555,0
2015,23216,1,1,1,1,1,220,3,4,16974,17,31,310.00,3,5,6, , , , ,8, , , , ,2,5,0078,0, , , ,NA   ,2,1, ,5997,3656,36.82,77700,89.85,00000731,794,0
2015,23216,1,1,1,3,1,397,3,1,16974,17,31,8005.00,2,2,5, , , , ,5, , , , ,1,2,0190,6, , , ,NA   ,2,1, ,5998,4901,7.33,77700,346.28,00001378,1500,0
2015,23216,1,1,1,1,1,180,3,1,16974,17,31,701.02,3,5,6, , , , ,8, , , , ,2,5,0055,1, , , ,NA   ,2,1, ,6008,2413,18.4,77700,208.3,00000569,154,0
2015,23216,1,1,1,3,1,224,3,1,16974,17,31,8241.17,2,2,5, , , , ,5, , , , ,1,2,NA  ,1, , , ,NA   ,2,1,6,6018,9868,12.76,77700,154.51,00002996,3180,0
2015,23216,1,1,1,1,1,246,3,1,16974,17,31,1502.00,1,2,5, , , , ,5, , , , ,1,2,0087,3, , , ,01.50,2,1, ,6021,7540,42.11,77700,80.88,00001147,2265,0
2015,23216,1,2,1,3,1,93,3,2,16974,17,31,6204.00,1,5,5, , , , ,8, , , , ,1,5,0032,0, , , ,NA   ,2,1, ,6025,5198,89.98,77700,77.55,00001057,1342,0
2015,23216,1,1,1,3,1,534,3,4,16974,17,31,2423.00,2,2,2, , , , ,2, , , , ,1,2,0132,0, , , ,NA   ,2,1, ,6026,3240,21.85,77700,128.75,00000676,1229,0
2015,23216,1,1,1,1,2,34,3,3,16974,17,31,206.01,2,5,5, , , , ,8, , , , ,2,5,0067,0,1, , ,NA   ,2,1, ,6028,6353,45.62,77700,52.91,00000698,1378,0
2015,23216,1,1,1,1,2,200,3,1,16974,17,31,8094.00,2,2,5, , , , ,5, , , , ,2,1,0225,3, , , ,NA   ,2,1, ,6032,5804,33.36,77700,161.02,00001001,277,0
2015,23216,1,1,1,3,1,217,3,1,16974,17,31,8240.03,3,5,6, , , , ,8, , , , ,1,5,0112,3, , , ,NA   ,2,1, ,6033,6336,7.64,77700,134.71,00001735,1948,0
2015,23216,1,1,1,3,1,195,3,1,16974,17,31,7204.00,2,5,6, , , , ,8, , , , ,1,5,0077,9, , , ,NA   ,2,1, ,6035,1924,15.23,77700,139.11,00000808,896,0
2015,23216,1,1,1,1,1,139,3,1,16974,17,31,8036.08,1,2,5, , , , ,5, , , , ,2,1,0128,1, , , ,NA   ,2,1, ,6036,7326,28.77,77700,135.72,00001858,1829,0
2015,23216,1,1,1,1,1,397,3,1,16974,17,31,8399.00,2,2,5, , , , ,5, , , , ,1,2,0126,6, , , ,NA   ,2,1, ,6044,4080,45.56,77700,99.36,00000865,1435,0
2015,23216,1,1,1,3,1,213,3,4,16974,17,31,1708.00,2,5,5, , , , ,8, , , , ,1,5,0060,0, , , ,NA   ,2,1, ,6045,3721,26.87,77700,113.73,00001105,1187,0
2015,23216,1,1,1,3,1,132,3,1,16974,17,31,5609.00,2,5,5, , , , ,8, , , , ,1,5,0037,6, , , ,NA   ,2,1, ,6053,5093,28.98,77700,122.1,00001748,1953,0
2015,23216,1,1,1,3,1,240,3,1,16974,17,31,8015.00,2,2,5, , , , ,5, , , , ,1,2,0097,6, , , ,NA   ,2,1, ,6054,5928,13.77,77700,151.67,00001885,1909,0
2015,23216,1,1,1,1,1,198,3,1,16974,17,31,8060.01,2,2,2, , , , ,2, , , , ,2,1,0138,3, , , ,NA   ,2,1, ,6057,5812,54.11,77700,71.04,00001363,569,0
2015,23216,1,1,1,1,1,240,3,1,16974,17,31,8045.06,3,5,6, , , , ,8, , , , ,2,5,0068,3, , , ,NA   ,2,1, ,6059,5461,29.94,77700,159.28,00001690,1796,0
2015,23216,1,1,1,1,1,126,3,2,16974,17,31,8048.04,2,5,5, , , , ,8, , , , ,1,5,0039,0, , , ,NA   ,2,1, ,6061,6537,40.6,77700,89.61,00001936,2004,0
2015,23216,1,1,1,3,1,412,3,1,16974,17,31,8037.02,2,2,5, , , , ,5, , , , ,2,1,0165,6, , , ,NA   ,2,1, ,6064,6255,19.02,77700,139.84,00001799,1798,0
2015,23216,1,1,1,1,1,76,3,1,16974,17,31,8361.00,2,5,3, , , , ,8, , , , ,1,5,0060,6, , , ,NA   ,2,1, ,6066,1761,97.61,77700,39.12,00000254,465,0
2015,23216,1,1,1,1,1,337,3,1,16974,17,31,8057.02,2,2,5, , , , ,5, , , , ,1,2,0124,1, , , ,NA   ,2,1, ,6070,2015,11.36,77700,119.5,00000616,753,0
2015,23216,1,1,1,1,1,300,3,1,16974,17,31,1607.00,2,2,2, , , , ,2, , , , ,1,2,0107,1, , , ,NA   ,2,1, ,6088,5893,64.25,77700,117.58,00001161,1894,0
2015,23216,1,1,1,3,1,348,3,2,16974,17,31,2415.00,2,5,5, , , , ,8, , , , ,2,5,0112,0, , , ,NA   ,2,1, ,6094,2872,31.65,77700,172.59,00000602,1126,0
2015,23216,1,1,1,3,1,1022,3,4,16974,17,31,8042.01,2,2,5, , , , ,5, , , , ,1,2,0948,0, , , ,NA   ,2,1, ,6095,8173,21.82,77700,243.41,00002412,2603,0
2015,23216,1,1,1,3,1,231,3,1,16974,17,31,1605.02,2,2,5, , , , ,5, , , , ,1,2,0136,6, , , ,NA   ,2,1, ,6096,3550,72.34,77700,70.3,00000689,1099,0
2015,23216,1,2,1,1,1,405,3,3,16974,17,31,2204.00,2,5,5, , , , ,8, , , , ,2,5,0060,0,9, , ,NA   ,2,1, ,6099,2495,44.29,77700,83.66,00000490,1061,0
2015,23216,1,1,1,1,1,291,3,1,16974,17,31,503.00,2,5,2, , , , ,8, , , , ,1,5,0103,6, , , ,NA   ,2,1, ,6105,2365,26.93,77700,144.43,00000680,843,0
2015,23216,1,1,1,3,1,115,3,1,16974,17,31,2801.00,2,5,5, , , , ,8, , , , ,2,5,0080,1, , , ,NA   ,2,1, ,6111,4872,26.79,77700,251.74,00001313,146,0
2015,23216,1,1,1,3,1,201,3,5,16974,17,31,8105.01,1,5,5, , , , ,8, , , , ,2,5,0048,0, , , ,NA   ,2,1, ,6115,5049,10.18,77700,87.68,00001890,1909,0
2015,23216,1,1,1,1,1,1189,3,3,16974,17,31,628.00,3,5,6, , , , ,8, , , , ,2,5,0190,0,3,1, ,NA   ,2,1,6,6119,3506,12.95,77700,177.78,00000741,1358,0
2015,23216,1,1,1,3,2,250,3,4,16974,17,31,2215.00,2,5,5, , , , ,8, , , , ,1,5,0084,0, , , ,NA   ,2,1, ,6126,2829,59.14,77700,92.36,00000348,825,0
2015,23216,1,1,1,1,1,796,3,4,16974,17,31,716.00,2,5,5, , , , ,8, , , , ,1,5,0200,0, , , ,NA   ,2,1, ,6129,1783,16.55,77700,300.1,00000526,669,0
2015,23216,1,1,1,1,1,340,3,1,16974,17,31,503,2,2,5, , , , ,5, , , , ,2,1,0128,9, , , ,NA   ,2,1, ,6130,2365,26.93,77700,144.43,00000680,843,0
2015,23216,1,1,1,1,1,374,3,5,16974,17,31,8330.00,2,2,5, , , , ,5, , , , ,1,2,0080,0, , , ,NA   ,2,1, ,6131,2768,26.16,77700,263.75,00000904,200,0
2015,23216,1,1,1,1,1,184,3,4,16974,17,31,3301.00,2,2,5, , , , ,5, , , , ,1,1,0075,0, , , ,NA   ,2,1, ,6135,16735,49.09,77700,174.89,00004075,963,0
2015,23216,1,1,1,1,1,328,3,1,16974,17,31,2430.00,2,2,5, , , , ,5, , , , ,1,2,0114,6, , , ,NA   ,2,1, ,6139,2204,43.15,77700,86.25,00000543,932,0
2015,23216,1,1,1,3,1,290,3,1,16974,17,31,1710.00,3,3,6, , , , ,6, , , , ,1,2,0110,3, , , ,NA   ,2,1, ,6142,7287,30.92,77700,97.1,00001869,2571,0
2015,23216,1,1,1,1,1,104,3,4,16974,17,31,8218.00,3,5,6, , , , ,8, , , , ,1,5,0053,0, , , ,NA   ,2,1, ,6145,5337,30.0,77700,97.59,00001513,1786,0
2015,23216,1,1,1,1,2,32,3,4,16974,17,31,8345.00,1,5,3, , , , ,8, , , , ,2,5,0090,0, , , ,NA   ,2,1, ,6151,1475,99.53,77700,29.39,00000123,385,0
2015,23216,1,1,1,3,1,270,3,1,16974,17,31,8423.00,2,5,5, , , , ,8, , , , ,2,5,0321,3, , , ,NA   ,2,1, ,6152,3244,35.54,77700,181.12,00000912,1030,0
2015,23216,1,2,1,1,1,152,3,1,16974,17,31,7504.00,2,5,3, , , , ,8, , , , ,2,5,0061,6, , , ,NA   ,2,1, ,6156,3009,36.12,77700,135.79,00001015,1104,0
2015,23216,1,1,1,3,1,330,3,1,16974,17,31,804.00,1,5,5, , , , ,8, , , , ,1,5,0125,6, , , ,NA   ,2,1, ,6166,4317,65.42,77700,27.62,00000548,666,0
2015,23216,1,1,1,3,1,200,3,4,16974,17,31,2801.00,2,2,5, , , , ,5, , , , ,2,1,0160,0, , , ,NA   ,2,1, ,6167,4872,26.79,77700,251.74,00001313,146,0
2015,23216,1,1,1,3,1,205,3,1,16974,17,31,8028.02,3,3,6, , , , ,6, , , , ,3,3,0086,6, , , ,NA   ,2,1, ,6168,6594,18.55,77700,114.27,00002025,2270,0
2015,23216,1,1,1,3,1,189,3,2,16974,17,31,8239.01,2,5,5, , , , ,8, , , , ,2,5,0097,0, , , ,NA   ,2,1, ,6173,3519,12.76,77700,152.58,00001441,1582,0
2015,23216,1,2,1,3,1,192,3,1,16974,17,31,8042.01,2,5,5, , , , ,8, , , , ,2,5,0083,6, , , ,NA   ,2,1, ,6177,8173,21.82,77700,243.41,00002412,2603,0
2015,23216,1,1,1,1,1,350,2,3,16974,17,31,815.00,2,5,5, , , , ,8, , , , ,1,5,0078,0,1, , ,NA   ,2,1, ,6180,4379,26.19,77700,323.77,00001378,23,0
