,legal name,doing business as name,zip code,location,matches,type
198,CHICAGO PINNACLE CORP.,7-ELEVEN,60626.0,"(41.99830880638971, -87.65969638325635)",7 ELEVEN,Chains
199,PERFECT CORPORATION,7-ELEVEN,60617.0,"(41.69919360062641, -87.5351347557681)",7 ELEVEN,Chains
200,"S&S RETAIL, INC.",7-ELEVEN #33908A,60654.0,"(41.89082850091685, -87.62788986939843)",7 ELEVEN,Chains
201,JS JOHN CORPORATION,7- ELEVEN,60629.0,"(41.78582569362193, -87.72301907116594)",7 ELEVEN,Chains
202,"GALE UNLIMITED, INC.",7 - ELEVEN,60605.0,"(41.87448116568133, -87.62935653990546)",7 ELEVEN,Chains
203,R SEDRAK CORPORATION,7-ELEVEN,60602.0,"(41.881965330252534, -87.62679322159418)",7 ELEVEN,Chains
204,"SALEM ENTERPRISES, INC.",7-ELEVEN,60606.0,"(41.885330374442276, -87.63554786221864)",7 ELEVEN,Chains
205,ET RETAIL INC.,7-ELEVEN,60607.0,"(41.86402921092865, -87.64697545100596)",7 ELEVEN,Chains
206,"PATELCO, INC.",7-ELEVEN #33921B,60707.0,"(41.909134570904456, -87.79492813078483)",7 ELEVEN,Chains
207,"SAAVI, LTD.",7 ELEVEN #35504A,60613.0,"(41.95423657765484, -87.66486474017243)",7 ELEVEN,Chains
208,"HALSTEAD CONVENIENT, INC.",7 ELEVEN #33705B,60606.0,"(41.878223241518086, -87.63424737951088)",7 ELEVEN,Chains
209,THOMAS J. AND MICHELLE LONG,7-ELEVEN #24606,60614.0,"(41.92897165071963, -87.65390175680133)",7 ELEVEN,Chains
210,FLAUREN CORPORATION,7-ELEVEN,60654.0,"(41.88863332889772, -87.63236252748243)",7 ELEVEN,Chains
211,"KALA 1341, INC.",7- ELEVEN,60654.0,"(41.889875317185485, -87.62814904133351)",7 ELEVEN,Chains
212,"JASSI K S 29, INC.",7-ELEVEN #29726G,60613.0,"(41.9491572433655, -87.64852661788835)",7 ELEVEN,Chains
213,"7-ELEVEN, INC.",7-ELEVEN,60629.0,"(41.78275257014254, -87.70310188982967)",7 ELEVEN,Chains
214,MICHAEL E. THOMAS,7-ELEVEN #26825,60618.0,"(41.950370266810324, -87.7080669684227)",7 ELEVEN,Chains
215,"NOW WHAT, INC.",7-ELEVEN,60607.0,"(41.86939363940578, -87.66515238810635)",7 ELEVEN,Chains
216,"ALKASS RETAIL STORES, INC.",7-ELEVEN,60634.0,"(41.95242971880026, -87.81683233707743)",7 ELEVEN,Chains
217,FIRST SERVICE CORP.,7-ELEVEN,60640.0,"(41.9762169249346, -87.67413820381894)",7 ELEVEN,Chains
218,"SJP, INC.",7 - ELEVEN,60604.0,"(41.877146786216336, -87.62912123316899)",7 ELEVEN,Chains
219,MALI INC,7-ELEVEN,60707.0,"(41.9307444173081, -87.80634529093028)",7 ELEVEN,Chains
220,KHOSHABA INC,7-ELEVEN #29168,60641.0,"(41.94633778860059, -87.72725289524874)",7 ELEVEN,Chains
221,HINA ENTERPRISES INC,7-ELEVEN FOOD STORE,60645.0,"(42.01197702588138, -87.69898720764178)",7 ELEVEN,Chains
222,"BADAR, INC.",7-ELEVEN,60618.0,"(41.960731356474305, -87.71327613356749)",7 ELEVEN,Chains
223,"KHOKHAR ENTERPRISES, INC.",7-ELEVEN #33758 C,60655.0,"(41.706267847376395, -87.68256823964518)",7 ELEVEN,Chains
224,J7 CORPORATION,7-ELEVEN #33920A,60655.0,"(41.69168074856247, -87.70051617452317)",7 ELEVEN,Chains
225,"SOPHIA BAWANI, INC.",7 ELEVEN #36033A,60605.0,"(41.87174546458985, -87.62737703185378)",7 ELEVEN,Chains
226,"BROUNUEL, INC.",7 ELEVEN #36793 A,60613.0,"(41.958201226490154, -87.65303477243236)",7 ELEVEN,Chains
227,"AUM SHREE SAI ENTERPRISES, INC",7-ELEVEN,60657.0,"(41.93973347468255, -87.65865193424143)",7 ELEVEN,Chains
228,"RAHUL, ROHIT & RIYA, INC.",7 ELEVEN #35632A,60657.0,"(41.93301666690289, -87.66827260419502)",7 ELEVEN,Chains
229,CLARKPORT CORPORATION,7 ELEVEN #33843,60613.0,"(41.95699850100133, -87.66403716394323)",7 ELEVEN,Chains
230,JULMOR INC,7-ELEVEN #25341B,60657.0,"(41.94385385221763, -87.64923480228471)",7 ELEVEN,Chains
231,"KRUPA ENTERPRISES OF CHICAGO, INC.",7-ELEVEN,60659.0,"(41.98337676490411, -87.71391165932629)",7 ELEVEN,Chains
232,KIANA'S ENTERPRISE INC.,7 - ELEVEN,60646.0,"(41.986905524452354, -87.77782278908025)",7 ELEVEN,Chains
233,MOUNSEF INVESTMENT CORP.,7-ELEVEN,60659.0,"(41.990591264484515, -87.68952828959665)",7 ELEVEN,Chains
234,"NIMAFINK, INC.",7 ELEVEN #33809C,60626.0,"(42.00561787658474, -87.66078593720823)",7 ELEVEN,Chains
235,"ST STORES, INC.",7 ELEVEN #3489104,60630.0,"(41.9676824884904, -87.73930534313814)",7 ELEVEN,Chains
236,"SWETAL, INC.",7-ELEVEN #30099C,60634.0,"(41.93836238150734, -87.79000628815903)",7 ELEVEN,Chains
237,"YASH CONVENIENCE, INC",7-ELEVEN #33591 C,60630.0,"(41.96939422175831, -87.76188717239603)",7 ELEVEN,Chains
238,"MIDWEST MERCHANTS GROUP, INC.",7-ELEVEN  #18473E,60626.0,"(42.005560716387, -87.66607079581269)",7 ELEVEN,Chains
239,"KHALNAYAK, INC.",7-ELEVEN # 32934E,60647.0,"(41.91810534240852, -87.67778053878558)",7 ELEVEN,Chains
240,"SANDHYA & SANJAY, INC",7- ELEVEN #16689G,60618.0,"(41.95042712587546, -87.6882158437937)",7 ELEVEN,Chains
241,"7-ELEVEN, INC.",7-ELEVEN #38585H,60607.0,"(41.86829015334608, -87.64170968780712)",7 ELEVEN,Chains
242,"AVI GROUP, INC.",7- ELEVEN #38484A,60618.0,"(41.93935582051329, -87.68720580962443)",7 ELEVEN,Chains
243,CLARK CONVENIENCE LLC,7-ELEVEN 37760A,60657.0,"(41.94628081101039, -87.65560312808297)",7 ELEVEN,Chains
244,ADDISON CONVENIENCE LLC,7-ELEVEN #37759 A,60613.0,"(41.94711653707501, -87.65545987326549)",7 ELEVEN,Chains
245,BLUECHIP CHICAGO INC.,7-ELEVEN #33856 B,60614.0,"(41.918379546097775, -87.64866434854011)",7 ELEVEN,Chains
246,"OHMKARA, INC.",7-ELEVEN #27421 C,60634.0,"(41.953292847298, -87.76706570775266)",7 ELEVEN,Chains
247,"BAQIR, INC.",7-ELEVEN #26878 F,60638.0,"(41.79214111875764, -87.78662636230499)",7 ELEVEN,Chains
248,"WAIZA, INC.",7-ELEVEN #36793B,60613.0,"(41.958201226490154, -87.65303477243236)",7 ELEVEN,Chains
249,SHIMI1 CORPORATION,7-ELEVEN #33809D,60626.0,"(42.00561787658474, -87.66078593720823)",7 ELEVEN,Chains
250,RAJSHREE KHK INC.,7-ELEVEN #33067 C,60630.0,"(41.97693688769671, -87.76907431197014)",7 ELEVEN,Chains
251,"AVI GROUP, INC.",7- ELEVEN #30105F,60630.0,"(41.97329204460575, -87.77824228698391)",7 ELEVEN,Chains
252,"GHM ENTERPRISES, INC.",7-ELEVEN #35978 A,60642.0,"(41.89136370374472, -87.64776847291252)",7 ELEVEN,Chains
253,"PARI & MITRA, INC.",7-ELEVEN # 33779 C,60618.0,"(41.961343153284, -87.70097298218666)",7 ELEVEN,Chains
254,"7-ELEVEN, INC.",7-ELEVEN #34724K,60602.0,"(41.883970468541214, -87.63257344018365)",7 ELEVEN,Chains
255,"7-ELEVEN, INC.",7-ELEVEN #15149K,60634.0,"(41.95242971880026, -87.81683233707743)",7 ELEVEN,Chains
256,"PMG AIRPORT PLAZAS DEVELOPERS, LLC",7- ELEVEN #39913A,60666.0,"(42.008536400868735, -87.91442843927047)",7 ELEVEN,Chains
257,"7-ELEVEN, INC.",7-ELEVEN #38948H,60647.0,"(41.924737806379355, -87.67802914773546)",7 ELEVEN,Chains
258,SHIVAN LIMITED LIABILITY COMPANY,7-ELEVEN #36061 A,60630.0,"(41.961028380380604, -87.72768339047022)",7 ELEVEN,Chains
259,"AMERICAN AVENUE, INC.",7-ELEVEN #33768B,60631.0,"(41.99439639473516, -87.80239443586892)",7 ELEVEN,Chains
260,NEEROO LLC,7-ELEVEN #36718B,60618.0,"(41.93932519249527, -87.71746162505318)",7 ELEVEN,Chains
261,JUGSHILP INC.,7-ELEVEN #33734 B,60622.0,"(41.908544430908385, -87.67755694145295)",7 ELEVEN,Chains
262,"FAISAL'S ENTERPRISES, INC.",7-ELEVEN #35632B,60657.0,"(41.933079368823016, -87.66827529058268)",7 ELEVEN,Chains
263,ESHIKA RETAIL CORPORATION,7-ELEVEN # 38046A,60603.0,"(41.879279386987506, -87.63345939326749)",7 ELEVEN,Chains
264,"OHMISH, INC",7-ELEVEN #29530D,60638.0,"(41.79557224921095, -87.76251629432232)",7 ELEVEN,Chains
265,"WELLS CONVENIENT, INC.",7 ELEVEN #36881A,60606.0,"(41.88525719405359, -87.63376979601067)",7 ELEVEN,Chains
266,"ASHOK GROUP, INC.",7- ELEVEN #36881B,60606.0,"(41.88525719405359, -87.63376979601067)",7 ELEVEN,Chains
267,"7-ELEVEN, INC.",7-ELEVEN #38861H,60640.0,"(41.96898879132221, -87.66892797236652)",7 ELEVEN,Chains
268,"USMAN ALI ENTERPRISES,  INC.",7-ELEVEN #37622B,60604.0,"(41.87828615621557, -87.62780446623054)",7 ELEVEN,Chains
269,"7-ELEVEN, INC.",7-ELEVEN #33496H,60605.0,"(41.87501057316559, -87.627474631035)",7 ELEVEN,Chains
270,4US4EVR INC.,7-ELEVEN #36106 B,60641.0,"(41.93558976217626, -87.7269369676285)",7 ELEVEN,Chains
271,MITAL & SHIRIN INC.,7 -ELEVEN #38183B,60602.0,"(41.88185674363783, -87.63189616155178)",7 ELEVEN,Chains
272,SHANG'S LLC,7-ELEVEN #13314 F,60655.0,"(41.70608310533844, -87.7024021269117)",7 ELEVEN,Chains
273,Y&S CHICAGO SUBWAY LLC,SUBWAY,60655.0,"(41.70527429965785, -87.72074788790215)",SUBWAY,Fast Food
274,DARJI BROTHERS INCORPORATED,SUBWAY SANDWICH STORE,60659.0,"(41.99767707665171, -87.69924897816243)",SUBWAY,Fast Food
275,HALSTED FOOD ENTERPRISES INC.,SUBWAY,60625.0,NAN,SUBWAY,Fast Food
276,"ARYAN SUBS, INC.",SUBWAY,60612.0,"(41.874081988696005, -87.66722275934995)",SUBWAY,Fast Food
277,"WABASH STREET DEVELOPMENT, INC.",SUBWAY,60605.0,"(41.874262945658266, -87.62613997909445)",SUBWAY,Fast Food
278,"OM & LILA, INC.",SUBWAY,60608.0,"(41.85798053852561, -87.66161007814216)",SUBWAY,Fast Food
279,AL KARIM INC,SUBWAY,60657.0,"(41.94000649266254, -87.65501149012334)",SUBWAY,Fast Food
280,"KARIM & ZUBE, INC.",SUBWAY,60611.0,"(41.891451414638176, -87.61753455501773)",SUBWAY,Fast Food
281,RAJAN INC,SUBWAY SANDWICH,60605.0,"(41.87392527968729, -87.63080340131089)",SUBWAY,Fast Food
282,SHREEJI BROTHERS INC.,SUBWAY,60617.0,"(41.75163817349636, -87.5660849640853)",SUBWAY,Fast Food
283,LALJI SUB 1 INC.,SUBWAY,60622.0,"(41.91796074174603, -87.67270436980655)",SUBWAY,Fast Food
284,DSHAH INC.,SUBWAY,60618.0,"(41.93919446649004, -87.7114162565971)",SUBWAY,Fast Food
285,FAZAL DEVELOPMENT NETWORK INC,SUBWAY 26445,60625.0,"(41.97580850865239, -87.71302647581258)",SUBWAY,Fast Food
286,REN-THEK,SUBWAY,60614.0,"(41.91849213778706, -87.64866909416301)",SUBWAY,Fast Food
287,PRIYA & DARSH INC,SUBWAY,60629.0,"(41.77528655570301, -87.72281928238218)",SUBWAY,Fast Food
288,"KARIM & ZUBE, INC.",SUBWAY,60611.0,"(41.891451414638176, -87.61753455501773)",SUBWAY,Fast Food
289,"C-K SUBWAY, INC",C-K SUBWAY,60634.0,"(41.93834025792559, -87.7760734736445)",SUBWAY,Fast Food
290,"CHARMI, INC.",SUBWAY,60638.0,"(41.79551639442828, -87.76292466014908)",SUBWAY,Fast Food
291,"SODEXO AMERICA, LLC",SUBWAY AT NORWEGIAN AMERICAN HOSPITAL,60622.0,"(41.900524957170965, -87.69943295362468)",SUBWAY,Fast Food
292,LAXMI 43RD INC.,SUBWAY,60609.0,"(41.81698453270526, -87.6313645580596)",SUBWAY,Fast Food
293,SUB LINCOLN SQUARE LLC,SUBWAY,60624.0,"(41.96850625784847, -87.6883380552873)",SUBWAY,Fast Food
294,ARYAANI LLC,SUBWAY RESTAURANT,60651.0,"(41.89481469929343, -87.75630215901684)",SUBWAY,Fast Food
295,NIKIT & JALPA INC,SUBWAY,60612.0,"(41.89561531354531, -87.70670532510552)",SUBWAY,Fast Food
296,HALSTED 31 INC,SUBWAY SANDWICH & SALAD,60616.0,"(41.83793909142486, -87.64596375096664)",SUBWAY,Fast Food
297,RADHESHYAM1 INC.,SUBWAY SANDWICHES,60619.0,"(41.76543038945037, -87.62336961675857)",SUBWAY,Fast Food
298,JETLEY INC,SUBWAY,60646.0,"(41.98996531393315, -87.73343294255409)",SUBWAY,Fast Food
299,FAZAL DEVELOPMENT NETWORK INC,SUBWAY 24453,60602.0,"(41.883331978623964, -87.62545882753577)",SUBWAY,Fast Food
300,TAKSH & RUDRA LLC,SUBWAY,60621.0,"(41.780331089294336, -87.6446543895969)",SUBWAY,Fast Food
301,"CANAL STREET DEVELOPMENT, INC.",SUBWAY,60607.0,"(41.86632953539469, -87.63936258728717)",SUBWAY,Fast Food
302,GANESH FOODS INC.,SUBWAY SANDWICHES AND SALAD,60623.0,NAN,SUBWAY,Fast Food
303,"GAYATRI1, LLC",SUBWAY,60640.0,"(41.96519582477591, -87.66116364060525)",SUBWAY,Fast Food
304,JAYSHREE FOOD INC.,SUBWAY,60647.0,"(41.910398978211525, -87.6902068285586)",SUBWAY,Fast Food
305,ASHLAND 35 INC.,SUBWAY,60609.0,"(41.83012506640463, -87.66570582219244)",SUBWAY,Fast Food
306,SEMI FOODS INC.,SUBWAY SANDWICHES,60630.0,"(41.968104654363614, -87.73053778099141)",SUBWAY,Fast Food
307,"AIMAN & ERUM, INC.",SUBWAY SANDWICH SHOP,60657.0,"(41.93320477266116, -87.66828066337138)",SUBWAY,Fast Food
308,MAHARISHI QSR INC.,SUBWAY 7706,60602.0,"(41.883100479248256, -87.6301472292721)",SUBWAY,Fast Food
309,"ARYAN DEVELOPMENT, INC.",SUBWAY,60615.0,"(41.79962235142029, -87.59172040988271)",SUBWAY,Fast Food
310,LMU CORPORATION,SUBWAY SANDWICH,60660.0,"(41.990792415942835, -87.67936519400483)",SUBWAY,Fast Food
311,SHIV SUBS INC.,SUBWAY,60651.0,"(41.90202229884521, -87.76641276925565)",SUBWAY,Fast Food
312,"SHREE HARI INVESTMENT, INC.",SUBWAY,60660.0,"(41.983546994512714, -87.65810608824604)",SUBWAY,Fast Food
313,"GANPATI SUB, INC.",SUBWAY,60634.0,"(41.945598987087536, -87.7665992429523)",SUBWAY,Fast Food
314,MAHARISHI QSR INC.,SUBWAY # 7659,60601.0,"(41.88502983462608, -87.6264083476607)",SUBWAY,Fast Food
315,ALEX N ALPESH INC.,SUBWAY,60613.0,"(41.94914775918886, -87.66422178485377)",SUBWAY,Fast Food
316,JAY MADI INC.,SUBWAY,60607.0,"(41.88135674436145, -87.66549934529878)",SUBWAY,Fast Food
317,A & N INC,SUBWAY SANDWICHES,60661.0,"(41.87995707099538, -87.64128000375057)",SUBWAY,Fast Food
318,SHIV & SHLOK INC.,SUBWAY,60629.0,"(41.77885938286479, -87.70340468311451)",SUBWAY,Fast Food
319,"VARAHI SUBS, INC",SUBWAY,60630.0,"(41.97655866491372, -87.78800287169886)",SUBWAY,Fast Food
320,"SHAJIN ENTERPRISES, INC.",SUBWAY,60649.0,"(41.765990001140594, -87.57378733665412)",SUBWAY,Fast Food
321,KANTA FOOD INC,SUBWAY SANDWICH,60640.0,"(41.97517289821671, -87.65512349801661)",SUBWAY,Fast Food
322,LAKSH FOODS INC.,SUBWAY,60647.0,"(41.90996428514687, -87.71003733361091)",SUBWAY,Fast Food
323,SDSHAH INC.,SUBWAY,60639.0,"(41.92799528871574, -87.78575236468352)",SUBWAY,Fast Food
324,PRIYA INC.,SUBWAY,60618.0,"(41.94650438963331, -87.70929164047254)",SUBWAY,Fast Food
325,"KEDZIE & WILSON SUB, INC.",SUBWAY STORE #30969,60625.0,"(41.96455558336905, -87.70849759021364)",SUBWAY,Fast Food
326,SHREE KRUTI & RAVI INC,SUBWAY,60639.0,"(41.931030303544645, -87.77590313180974)",SUBWAY,Fast Food
327,"A & D SUBS, INC.",SUBWAY,60620.0,"(41.742577617335286, -87.6339369306883)",SUBWAY,Fast Food
328,TEMPUS SUB-BURGER INC.,SUBWAY 50886,60642.0,"(41.90450210717989, -87.64826686780404)",SUBWAY,Fast Food
329,"LILA & ZUBE, INC.",SUBWAY,60632.0,"(41.807787393417925, -87.70381745031258)",SUBWAY,Fast Food
330,"NITESH, LLC",SUBWAY,60643.0,"(41.721150403975535, -87.65896665104286)",SUBWAY,Fast Food
331,JAYDEV GROUP INC.,SUBWAY,60617.0,"(41.722565784499146, -87.57634459660001)",SUBWAY,Fast Food
332,"OHM SUBS, INC.",SUBWAY,60620.0,"(41.73673978336207, -87.60619323103063)",SUBWAY,Fast Food
333,SHREE SAI SUB INC.,SUBWAY,60638.0,"(41.77775110340871, -87.78356603995128)",SUBWAY,Fast Food
334,EL ARQUITO INC.,SUBWAY,60636.0,"(41.786849792502515, -87.66480141216883)",SUBWAY,Fast Food
335,"DHAKA GULSHAN, INC.",SUBWAY SANDWICHES,60626.0,"(42.019097898018515, -87.67356676407267)",SUBWAY,Fast Food
336,SITARAM FOOD INC,SUBWAY,60630.0,"(41.97693688769671, -87.76907431197014)",SUBWAY,Fast Food
337,EXXECU ENTERPRISE INC,SUBWAY SANDWICHES,60661.0,"(41.88199433820508, -87.6397586848809)",SUBWAY,Fast Food
338,MONTROSE & DAMEN SUB INC,SUBWAY STORE #25458,60613.0,"(41.96161297059614, -87.67536186584879)",SUBWAY,Fast Food
339,A SAIRAM INC.,SUBWAY,60613.0,"(41.95427746181071, -87.65468607461881)",SUBWAY,Fast Food
340,"RUDU ENTERPRISES, INC.,",SUBWAY,60653.0,"(41.809781935496204, -87.59413802155538)",SUBWAY,Fast Food
341,UMIYA BROTHERS INC,SUBWAY,60624.0,"(41.866265255827436, -87.72633060161975)",SUBWAY,Fast Food
342,VIKAS ENTERPRISES INC.,SUBWAY,60652.0,"(41.736468528139476, -87.70219284070593)",SUBWAY,Fast Food
343,SAIRA BAND SAMAD CORPORATION,SUBWAY SANDWICHES & SALADS,60630.0,"(41.9729082412357, -87.74806177870751)",SUBWAY,Fast Food
344,"DOS AMIGAS HSH, INC.",SUBWAY #65029,60637.0,"(41.779926504277796, -87.60577293833379)",SUBWAY,Fast Food
345,NARAYAN SUB CORPORATION,SUBWAY SANDWICHES & SALADS,60614.0,"(41.91843669197498, -87.63851034953316)",SUBWAY,Fast Food
346,OM 87 INC.,SUBWAY,60617.0,"(41.737261528894834, -87.57557560680759)",SUBWAY,Fast Food
347,MAHAKALI ENTERPRISE INC.,SUBWAY,60652.0,"(41.74811554571245, -87.74115765013514)",SUBWAY,Fast Food
348,"HJP FOODS, INC.",SUBWAY,60623.0,"(41.84053695042922, -87.70477333107053)",SUBWAY,Fast Food
349,MAHARISHI QSR INC.,SUBWAY 47512,60612.0,"(41.86878383901946, -87.68624468790969)",SUBWAY,Fast Food
350,RAVI SUB INC.,SUBWAY,60647.0,"(41.915930717290145, -87.68751557795045)",SUBWAY,Fast Food
351,SAHJANAND ENTERPRISES INC,SUBWAY SANDWICH & SALAD,60640.0,"(41.97891352967985, -87.66008655043495)",SUBWAY,Fast Food
352,SHREE AMBE 103 INC.,SUBWAY,60628.0,"(41.70737367442835, -87.6170303922)",SUBWAY,Fast Food
353,SHREEHARI SUB INC,SUBWAY,60636.0,"(41.76789331709745, -87.6640189682719)",SUBWAY,Fast Food
354,AAHIL CORPORATION,SUBWAY,60614.0,"(41.92493394586757, -87.67652255682225)",SUBWAY,Fast Food
355,KNH ENTERPRISE INC.,SUBWAY,60616.0,"(41.83116513402594, -87.62210904738643)",SUBWAY,Fast Food
356,"ROOSEVELT STREET DEVELOPMENT, INC.",SUBWAY,60608.0,"(41.866749382827074, -87.66846405285052)",SUBWAY,Fast Food
357,AMI SUB INC.,SUBWAY,60617.0,"(41.70257660937248, -87.52587169711877)",SUBWAY,Fast Food
358,SHUBH FOOD INC.,SUBWAY,60609.0,"(41.815329857960506, -87.66528799042858)",SUBWAY,Fast Food
359,GRAND & KOSTNER LLC,SUBWAY,60639.0,"(41.91042628591067, -87.73749493856984)",SUBWAY,Fast Food
360,"CHICAGO OIL COMPANY, INC.",DOWNTOWN BP & SUBWAY,60610.0,"(41.896335734311876, -87.63434063447279)",SUBWAY,Fast Food
361,GILLEX FOOD INC.,SUBWAY,60626.0,"(42.01270993698246, -87.66403359979853)",SUBWAY,Fast Food
362,ARCHITA & TANIA INC.,SUBWAY,60611.0,"(41.89245401445151, -87.622415216598)",SUBWAY,Fast Food
363,SHANTAM LLC,SUBWAY,60646.0,"(41.99644717759783, -87.78720723090356)",SUBWAY,Fast Food
364,J&A SUBS INC.,SUBWAY,60644.0,"(41.86568627741837, -87.76566985156941)",SUBWAY,Fast Food
365,TIMOTHY FOOD INC,SUBWAY,60613.0,"(41.95168452349014, -87.64947416016186)",SUBWAY,Fast Food
366,"NIRMALA & HAMIDA SUBS, INC.",SUBWAY,60651.0,"(41.90304577546696, -87.71888929987243)",SUBWAY,Fast Food
367,FULL WEST BP CORPORATION,FULLWEST BP GAS & SUBWAY,60647.0,"(41.924791906639214, -87.68752179516619)",SUBWAY,Fast Food
368,"87TH STREET, INC.",SUBWAY,60620.0,"(41.73637382027632, -87.62723156456728)",SUBWAY,Fast Food
369,JILI LLC,SUBWAY RESTAURANT,60644.0,"(41.879978065342975, -87.77458167013508)",SUBWAY,Fast Food
370,"JAY JAY SHIV, INC.",SUBWAY,60616.0,"(41.85299499273596, -87.62261322211245)",SUBWAY,Fast Food
371,"GURU SAI, INC.",SUBWAY,60622.0,"(41.90181809211673, -87.68685364223776)",SUBWAY,Fast Food
372,SAT KAIVAL FOOD INC,SAT KAIVAL FOOD INC / SUBWAY,60616.0,"(41.85605269621059, -87.62731125804903)",SUBWAY,Fast Food
373,"ELSTON INVESTMENTS, LLC",SUBWAY 275,60647.0,"(41.928524158413744, -87.68228466062325)",SUBWAY,Fast Food
374,"JAY JAY BHOLE, INC.",SUBWAY,60608.0,"(41.85256485189594, -87.65878714550385)",SUBWAY,Fast Food
375,SAANVI SUB INC.,SUBWAY,60628.0,"(41.69631368397275, -87.59663224393329)",SUBWAY,Fast Food
376,JAYSWAMI ENTERPRISE INC.,SUBWAY SANDWICH & SALAD,60608.0,"(41.852142589161744, -87.68536057746589)",SUBWAY,Fast Food
377,RAME & SAM INC.,SUBWAY,60632.0,"(41.80657206439343, -87.74297701818755)",SUBWAY,Fast Food
378,UMIYAMA INC.,SUBWAY,60630.0,"(41.96943371097306, -87.76192063095439)",SUBWAY,Fast Food
379,SUB LINCOLN SQUARE LLC,SUBWAY #24879,60618.0,"(41.9535436902562, -87.71274346541044)",SUBWAY,Fast Food
380,"PRIYA 1, INC.",SUBWAY,60632.0,"(41.79380306284954, -87.69365620845348)",SUBWAY,Fast Food
381,FAZAL DEVELOPMENT NETWORK INC,SUBWAY #3333,60604.0,"(41.87837198057425, -87.62537328015898)",SUBWAY,Fast Food
382,"PH SUBS, INC.",SUBWAY,60626.0,"(42.00155690675642, -87.67165231818775)",SUBWAY,Fast Food
383,"ROYAL SUB, INC.",SUBWAY SANDWICHES #22222,60613.0,"(41.961523824746486, -87.66603985555811)",SUBWAY,Fast Food
384,ARJU CORPORATION,SUBWAY,60619.0,"(41.751544857570615, -87.60535957720917)",SUBWAY,Fast Food
385,FAZAL DEVELOPMENT NETWORK INC,SUBWAY 7709,60606.0,"(41.88525719405359, -87.63376979601067)",SUBWAY,Fast Food
386,KRINA FOODS INC.,SUBWAY,60641.0,"(41.93881423391841, -87.75626562221446)",SUBWAY,Fast Food
387,"NILKANTH FOOD, INC.",SUBWAY SANDWICH,60620.0,"(41.74953361548895, -87.68297971058266)",SUBWAY,Fast Food
388,TAJ INA SARA INC.,SUBWAY,60609.0,"(41.81006371206113, -87.67512853348084)",SUBWAY,Fast Food
389,ROYAL 2 SUB INC.,SUBWAY SANDWICHES #27143,60645.0,"(42.01942088064485, -87.68969083947009)",SUBWAY,Fast Food
390,MAHARISHI QSR INC.,SUBWAY,60605.0,"(41.86706145293373, -87.62429155657351)",SUBWAY,Fast Food
391,KIRTI ASSOCIATES LLC,SUBWAY,60601.0,"(41.88462378463585, -87.62047604442976)",SUBWAY,Fast Food
392,DHRUV DISHA DARSHAN INC.,SUBWAY,60631.0,"(41.99165185328709, -87.79809695431013)",SUBWAY,Fast Food
393,SHYAM ENTERPRISE INC,SUBWAY SANDWICHES & SALAD,60614.0,"(41.91312967196079, -87.65281730450421)",SUBWAY,Fast Food
394,NIKI & JAPI INC DBA SUBWAY,SUBWAY,60651.0,"(41.90817759983461, -87.74621519474273)",SUBWAY,Fast Food
395,TRILOK & ANJALI INC.,SUBWAY,60636.0,"(41.783395799727046, -87.68390217004675)",SUBWAY,Fast Food
396,SALONI INC,SUBWAY,60612.0,"(41.86766668875998, -87.70585473185363)",SUBWAY,Fast Food
397,RADHE FOODS INC.,SUBWAY SANDWICHES,60617.0,"(41.7299824882975, -87.55140126696199)",SUBWAY,Fast Food
398,"GANPATIDADA, INC.",SUBWAY,60632.0,"(41.822408640659376, -87.69091192385886)",SUBWAY,Fast Food
399,AHAD INC.,SUBWAY,60610.0,"(41.89068474385759, -87.62788499743118)",SUBWAY,Fast Food
400,S.F. A. ENTERPRISES INC,SUBWAY,60661.0,"(41.87781496811959, -87.64267682739994)",SUBWAY,Fast Food
401,CICERO SUB INC.,SUBWAY,60638.0,"(41.77651160105122, -87.74237234140492)",SUBWAY,Fast Food
402,"NW SUBS, INC.",SUBWAY,60611.0,"(41.89490330235543, -87.62074372623964)",SUBWAY,Fast Food
403,"DIVYA II, INC.",SUBWAY,60647.0,"(41.91729424455668, -87.70654528949485)",SUBWAY,Fast Food
404,PRABHU & MENA INC.,SUBWAY,60608.0,"(41.85179281308853, -87.6953820451316)",SUBWAY,Fast Food
405,"TKW INVESTMENTS, INC.",SUBWAY 3634,60626.0,"(41.99959505548609, -87.66053179154832)",SUBWAY,Fast Food
406,SHIVJI FOOD INC.,SUBWAY,60632.0,"(41.79952554532151, -87.72319591253589)",SUBWAY,Fast Food
407,JANVI17 INC.,SUBWAY,60654.0,"(41.892574218074905, -87.628425584301)",SUBWAY,Fast Food
408,OM INVESTMENT INC.,SUBWAY,60617.0,"(41.68105387892185, -87.5373891402348)",SUBWAY,Fast Food
409,NISHA FOOD INC.,SUBWAY,60647.0,"(41.922842576706046, -87.69748748180638)",SUBWAY,Fast Food
410,S M FURQAN & M IQBAL,SHELL SUBWAY,60618.0,"(41.94657905619319, -87.72018625904586)",SUBWAY,Fast Food
411,"Z&I  MERCHANT, INC.",SUBWAY,60652.0,"(41.75466012439374, -87.74138475860521)",SUBWAY,Fast Food
412,KRISH FOODS INC.,SUBWAY,60629.0,"(41.78651025369379, -87.70320844306515)",SUBWAY,Fast Food
413,A&L SUB INC.,SUBWAY,60641.0,"(41.95344677231726, -87.73558801933916)",SUBWAY,Fast Food
